INFO 2025-09-17 02:13:19,818 autoreload 4088 3784 Watching for file changes with StatReloader
INFO 2025-09-23 14:47:33,678 basehttp 16048 17652 "OPTIONS /api/clubs/?all=1&_ts=1758617253671 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:33,678 basehttp 16048 14528 "OPTIONS /api/clubs/table/?_ts=1758617253671&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:33,750 basehttp 16048 14528 "GET /api/clubs/?all=1&_ts=1758617253671 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:33,750 basehttp 16048 1936 "GET /api/clubs/?all=1&_ts=1758617253670 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:34,059 basehttp 16048 15004 "GET /api/clubs/table/?_ts=1758617253670&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:34,077 basehttp 16048 17652 "GET /api/clubs/table/?_ts=1758617253671&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:34,855 basehttp 16048 17652 "OPTIONS /api/clubs/8/?_ts=1758617254842 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,856 basehttp 16048 15004 "OPTIONS /api/clubs/8/players/?_ts=1758617254842 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,856 basehttp 16048 1936 "OPTIONS /api/clubs/8/matches/?season=1&_ts=1758617254842 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,863 basehttp 16048 14528 "OPTIONS /api/clubs/8/?_ts=1758617254843 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,863 basehttp 16048 17752 "OPTIONS /api/clubs/8/players/?_ts=1758617254843 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,863 basehttp 16048 17816 "OPTIONS /api/clubs/coaches/?club_id=8&_ts=1758617254844 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,866 basehttp 16048 17652 "OPTIONS /api/clubs/coaches/?club_id=8&_ts=1758617254842 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,871 basehttp 16048 15004 "OPTIONS /api/clubs/8/matches/?season=1&_ts=1758617254843 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:34,917 basehttp 16048 17752 "GET /api/clubs/coaches/?club_id=8&_ts=1758617254844 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:34,978 basehttp 16048 1936 "GET /api/clubs/8/?_ts=1758617254842 HTTP/1.1" 200 920
INFO 2025-09-23 14:47:34,994 basehttp 16048 17752 "GET /api/clubs/coaches/?club_id=8&_ts=1758617254842 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:35,030 basehttp 16048 17652 "GET /api/clubs/8/?_ts=1758617254843 HTTP/1.1" 200 920
INFO 2025-09-23 14:47:35,039 basehttp 16048 17816 "GET /api/clubs/8/matches/?season=1&_ts=1758617254842 HTTP/1.1" 200 567
INFO 2025-09-23 14:47:35,074 basehttp 16048 14528 "GET /api/clubs/8/players/?_ts=1758617254842 HTTP/1.1" 200 457
INFO 2025-09-23 14:47:35,090 basehttp 16048 15004 "GET /api/clubs/8/players/?_ts=1758617254843 HTTP/1.1" 200 457
INFO 2025-09-23 14:47:35,103 basehttp 16048 1936 "GET /api/clubs/8/matches/?season=1&_ts=1758617254843 HTTP/1.1" 200 567
INFO 2025-09-23 14:47:36,458 basehttp 16048 1936 "OPTIONS /api/clubs/table/?_ts=1758617256448&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:36,458 basehttp 16048 15004 "OPTIONS /api/clubs/?all=1&_ts=1758617256449 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:36,463 basehttp 16048 14528 "OPTIONS /api/clubs/table/?_ts=1758617256450&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:36,464 basehttp 16048 17816 "OPTIONS /api/clubs/?all=1&_ts=1758617256450 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:36,554 basehttp 16048 17816 "GET /api/clubs/?all=1&_ts=1758617256449 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:36,554 basehttp 16048 15004 "GET /api/clubs/?all=1&_ts=1758617256450 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:36,955 basehttp 16048 1936 "GET /api/clubs/table/?_ts=1758617256450&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:36,973 basehttp 16048 14528 "GET /api/clubs/table/?_ts=1758617256448&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:37,161 basehttp 16048 14528 "OPTIONS /api/clubs/8/?_ts=1758617257152 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,161 basehttp 16048 1936 "OPTIONS /api/clubs/8/players/?_ts=1758617257152 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,163 basehttp 16048 15004 "OPTIONS /api/clubs/8/matches/?season=1&_ts=1758617257152 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,164 basehttp 16048 17816 "OPTIONS /api/clubs/coaches/?club_id=8&_ts=1758617257152 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,167 basehttp 16048 17652 "OPTIONS /api/clubs/8/?_ts=1758617257153 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,172 basehttp 16048 14528 "OPTIONS /api/clubs/8/players/?_ts=1758617257153 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,173 basehttp 16048 1936 "OPTIONS /api/clubs/8/matches/?season=1&_ts=1758617257153 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,184 basehttp 16048 15004 "OPTIONS /api/clubs/coaches/?club_id=8&_ts=1758617257153 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:37,232 basehttp 16048 1936 "GET /api/clubs/coaches/?club_id=8&_ts=1758617257153 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:37,234 basehttp 16048 15004 "GET /api/clubs/coaches/?club_id=8&_ts=1758617257152 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:37,287 basehttp 16048 14528 "GET /api/clubs/8/?_ts=1758617257153 HTTP/1.1" 200 920
INFO 2025-09-23 14:47:37,304 basehttp 16048 17816 "GET /api/clubs/8/matches/?season=1&_ts=1758617257152 HTTP/1.1" 200 567
INFO 2025-09-23 14:47:37,338 basehttp 16048 17652 "GET /api/clubs/8/?_ts=1758617257152 HTTP/1.1" 200 920
INFO 2025-09-23 14:47:37,385 basehttp 16048 17752 "GET /api/clubs/8/players/?_ts=1758617257152 HTTP/1.1" 200 457
INFO 2025-09-23 14:47:37,413 basehttp 16048 15004 "GET /api/clubs/8/matches/?season=1&_ts=1758617257153 HTTP/1.1" 200 567
INFO 2025-09-23 14:47:37,420 basehttp 16048 1936 "GET /api/clubs/8/players/?_ts=1758617257153 HTTP/1.1" 200 457
INFO 2025-09-23 14:47:37,897 basehttp 16048 15004 "GET /api/players/transfers/?player=6 HTTP/1.1" 200 52
INFO 2025-09-23 14:47:37,919 basehttp 16048 1936 "GET /api/players/6/stats/ HTTP/1.1" 200 442
INFO 2025-09-23 14:47:41,775 basehttp 16048 15004 "OPTIONS /api/clubs/?all=1&_ts=1758617261761 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:41,775 basehttp 16048 1936 "OPTIONS /api/clubs/table/?_ts=1758617261761&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:41,775 basehttp 16048 17752 "OPTIONS /api/clubs/table/?_ts=1758617261762&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:41,775 basehttp 16048 17652 "OPTIONS /api/clubs/?all=1&_ts=1758617261762 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:41,867 basehttp 16048 1936 "GET /api/clubs/?all=1&_ts=1758617261762 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:41,868 basehttp 16048 17752 "GET /api/clubs/?all=1&_ts=1758617261761 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:42,073 basehttp 16048 17652 "GET /api/clubs/table/?_ts=1758617261761&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:42,290 basehttp 16048 15004 "GET /api/clubs/table/?_ts=1758617261762&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:42,569 basehttp 16048 15004 "OPTIONS /api/clubs/7/?_ts=1758617262560 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,572 basehttp 16048 17752 "OPTIONS /api/clubs/7/matches/?season=1&_ts=1758617262560 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,572 basehttp 16048 17652 "OPTIONS /api/clubs/7/players/?_ts=1758617262560 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,573 basehttp 16048 1936 "OPTIONS /api/clubs/coaches/?club_id=7&_ts=1758617262560 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,573 basehttp 16048 17816 "OPTIONS /api/clubs/7/?_ts=1758617262561 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,573 basehttp 16048 14528 "OPTIONS /api/clubs/7/players/?_ts=1758617262561 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,582 basehttp 16048 17752 "OPTIONS /api/clubs/7/matches/?season=1&_ts=1758617262561 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,600 basehttp 16048 17652 "OPTIONS /api/clubs/coaches/?club_id=7&_ts=1758617262561 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:42,726 basehttp 16048 17652 "GET /api/clubs/coaches/?club_id=7&_ts=1758617262560 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:42,787 basehttp 16048 17816 "GET /api/clubs/7/?_ts=1758617262560 HTTP/1.1" 200 968
INFO 2025-09-23 14:47:42,801 basehttp 16048 17752 "GET /api/clubs/7/?_ts=1758617262561 HTTP/1.1" 200 968
INFO 2025-09-23 14:47:42,846 basehttp 16048 15004 "GET /api/clubs/7/matches/?season=1&_ts=1758617262560 HTTP/1.1" 200 567
INFO 2025-09-23 14:47:42,858 basehttp 16048 17816 "GET /api/clubs/coaches/?club_id=7&_ts=1758617262561 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:42,868 basehttp 16048 14528 "GET /api/clubs/7/players/?_ts=1758617262561 HTTP/1.1" 200 498
INFO 2025-09-23 14:47:42,872 basehttp 16048 1936 "GET /api/clubs/7/players/?_ts=1758617262560 HTTP/1.1" 200 498
INFO 2025-09-23 14:47:42,896 basehttp 16048 17652 "GET /api/clubs/7/matches/?season=1&_ts=1758617262561 HTTP/1.1" 200 567
INFO 2025-09-23 14:47:42,896 basehttp 16048 8828 "GET /media/players/photos/zxc.png HTTP/1.1" 304 0
INFO 2025-09-23 14:47:43,713 basehttp 16048 17652 "OPTIONS /api/players/5/stats/ HTTP/1.1" 200 0
INFO 2025-09-23 14:47:43,739 basehttp 16048 1936 "GET /api/players/transfers/?player=5 HTTP/1.1" 200 52
INFO 2025-09-23 14:47:43,769 basehttp 16048 17652 "GET /api/players/5/stats/ HTTP/1.1" 200 489
INFO 2025-09-23 14:47:48,229 basehttp 16048 17652 "OPTIONS /api/clubs/table/?_ts=1758617268218&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,232 basehttp 16048 1936 "OPTIONS /api/clubs/?all=1&_ts=1758617268218 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,237 basehttp 16048 17652 "OPTIONS /api/matches/latest/?_ts=1758617268218 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,246 basehttp 16048 1936 "OPTIONS /api/matches/upcoming/?_ts=1758617268218 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,247 basehttp 16048 17816 "OPTIONS /api/clubs/table/?_ts=1758617268219&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,247 basehttp 16048 14528 "OPTIONS /api/partners/?_ts=1758617268219 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,247 basehttp 16048 15004 "OPTIONS /api/clubs/?all=1&_ts=1758617268220 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,247 basehttp 16048 17752 "OPTIONS /api/matches/latest/?_ts=1758617268220 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,250 basehttp 16048 17652 "OPTIONS /api/matches/upcoming/?_ts=1758617268220 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,276 basehttp 16048 15004 "OPTIONS /api/partners/?_ts=1758617268220 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:48,303 basehttp 16048 17816 "GET /api/matches/upcoming/?_ts=1758617268218 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:48,519 basehttp 16048 14528 "GET /api/matches/latest/?_ts=1758617268218 HTTP/1.1" 200 651
INFO 2025-09-23 14:47:48,520 basehttp 16048 17752 "GET /api/clubs/?all=1&_ts=1758617268218 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:48,524 basehttp 16048 17652 "GET /api/clubs/?all=1&_ts=1758617268220 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:48,543 basehttp 16048 15004 "GET /api/matches/latest/?_ts=1758617268220 HTTP/1.1" 200 651
INFO 2025-09-23 14:47:48,568 basehttp 16048 17752 "GET /api/matches/upcoming/?_ts=1758617268220 HTTP/1.1" 200 2
INFO 2025-09-23 14:47:48,570 basehttp 16048 14528 "GET /api/partners/?_ts=1758617268219 HTTP/1.1" 200 52
INFO 2025-09-23 14:47:48,579 basehttp 16048 17652 "GET /api/partners/?_ts=1758617268220 HTTP/1.1" 200 52
INFO 2025-09-23 14:47:48,589 basehttp 16048 1936 "GET /api/clubs/table/?_ts=1758617268218&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:48,806 basehttp 16048 17816 "GET /api/clubs/table/?_ts=1758617268219&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:47:59,168 basehttp 16048 17816 "OPTIONS /api/clubs/table/?_ts=1758617279161&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:59,168 basehttp 16048 1936 "OPTIONS /api/clubs/?all=1&_ts=1758617279162 HTTP/1.1" 200 0
INFO 2025-09-23 14:47:59,200 basehttp 16048 17652 "GET /api/seasons/ HTTP/1.1" 200 265
INFO 2025-09-23 14:47:59,220 basehttp 16048 17816 "GET /api/clubs/?all=1&_ts=1758617279162 HTTP/1.1" 200 1134
INFO 2025-09-23 14:47:59,410 basehttp 16048 1936 "GET /api/clubs/table/?_ts=1758617279161&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:48:09,610 basehttp 16048 1936 "OPTIONS /api/clubs/table/?_ts=1758617289603&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:48:09,610 basehttp 16048 17816 "OPTIONS /api/clubs/?all=1&_ts=1758617289604 HTTP/1.1" 200 0
INFO 2025-09-23 14:48:09,664 basehttp 16048 1936 "GET /api/clubs/?all=1&_ts=1758617289604 HTTP/1.1" 200 1134
INFO 2025-09-23 14:48:09,819 basehttp 16048 17816 "GET /api/clubs/table/?_ts=1758617289603&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:48:20,436 basehttp 16048 17816 "OPTIONS /api/clubs/table/?_ts=1758617300428&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:48:20,436 basehttp 16048 1936 "OPTIONS /api/clubs/?all=1&_ts=1758617300429 HTTP/1.1" 200 0
INFO 2025-09-23 14:48:20,486 basehttp 16048 17816 "GET /api/clubs/?all=1&_ts=1758617300429 HTTP/1.1" 200 1134
INFO 2025-09-23 14:48:20,653 basehttp 16048 1936 "GET /api/clubs/table/?_ts=1758617300428&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:48:36,047 basehttp 16048 1936 "OPTIONS /api/clubs/table/?_ts=1758617316042&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:48:36,047 basehttp 16048 17816 "OPTIONS /api/clubs/?all=1&_ts=1758617316042 HTTP/1.1" 200 0
INFO 2025-09-23 14:48:36,079 basehttp 16048 1936 "GET /api/clubs/?all=1&_ts=1758617316042 HTTP/1.1" 200 1134
INFO 2025-09-23 14:48:36,228 basehttp 16048 17816 "GET /api/clubs/table/?_ts=1758617316042&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:49:34,579 basehttp 16048 2668 "OPTIONS /api/clubs/table/?_ts=1758617374268&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:49:34,579 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617374268 HTTP/1.1" 200 0
INFO 2025-09-23 14:49:34,616 basehttp 16048 2668 "GET /api/clubs/?all=1&_ts=1758617374268 HTTP/1.1" 200 1134
INFO 2025-09-23 14:49:34,769 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617374268&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:49:46,151 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617386145&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:49:46,151 basehttp 16048 2668 "OPTIONS /api/clubs/?all=1&_ts=1758617386146 HTTP/1.1" 200 0
INFO 2025-09-23 14:49:46,360 basehttp 16048 17208 "GET /api/clubs/?all=1&_ts=1758617386146 HTTP/1.1" 200 1134
INFO 2025-09-23 14:49:46,371 basehttp 16048 2668 "GET /api/clubs/table/?_ts=1758617386145&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:50:38,542 basehttp 16048 2668 "OPTIONS /api/clubs/table/?_ts=1758617438538&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:50:38,542 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617438538 HTTP/1.1" 200 0
INFO 2025-09-23 14:50:38,578 basehttp 16048 2668 "GET /api/clubs/?all=1&_ts=1758617438538 HTTP/1.1" 200 1134
INFO 2025-09-23 14:50:38,725 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617438538&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:51:11,036 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617471031&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:51:11,036 basehttp 16048 2668 "OPTIONS /api/clubs/?all=1&_ts=1758617471031 HTTP/1.1" 200 0
INFO 2025-09-23 14:51:11,072 basehttp 16048 17208 "GET /api/clubs/?all=1&_ts=1758617471031 HTTP/1.1" 200 1134
INFO 2025-09-23 14:51:11,224 basehttp 16048 2668 "GET /api/clubs/table/?_ts=1758617471031&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:51:57,168 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617517162 HTTP/1.1" 200 0
INFO 2025-09-23 14:51:57,168 basehttp 16048 2668 "OPTIONS /api/clubs/table/?_ts=1758617517162&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:51:57,208 basehttp 16048 2668 "GET /api/clubs/?all=1&_ts=1758617517162 HTTP/1.1" 200 1134
INFO 2025-09-23 14:51:57,354 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617517162&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:52:02,501 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617522497&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:52:02,501 basehttp 16048 2668 "OPTIONS /api/clubs/?all=1&_ts=1758617522497 HTTP/1.1" 200 0
INFO 2025-09-23 14:52:02,529 basehttp 16048 17208 "GET /api/clubs/?all=1&_ts=1758617522497 HTTP/1.1" 200 1134
INFO 2025-09-23 14:52:02,659 basehttp 16048 2668 "GET /api/clubs/table/?_ts=1758617522497&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:52:11,493 basehttp 16048 2668 "OPTIONS /api/clubs/table/?_ts=1758617531487&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:52:11,493 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617531488 HTTP/1.1" 200 0
INFO 2025-09-23 14:52:11,534 basehttp 16048 2668 "GET /api/clubs/?all=1&_ts=1758617531488 HTTP/1.1" 200 1134
INFO 2025-09-23 14:52:11,697 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617531487&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:53:13,509 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617593501&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:13,516 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617593502 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:13,536 basehttp 16048 17208 "GET /api/seasons/ HTTP/1.1" 200 265
INFO 2025-09-23 14:53:13,545 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617593503&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:13,550 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617593503 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:13,724 basehttp 16048 17208 "GET /api/clubs/?all=1&_ts=1758617593502 HTTP/1.1" 200 1134
INFO 2025-09-23 14:53:13,724 basehttp 16048 2668 "GET /api/clubs/table/?_ts=1758617593501&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:53:13,763 basehttp 16048 2668 "GET /api/clubs/?all=1&_ts=1758617593503 HTTP/1.1" 200 1134
INFO 2025-09-23 14:53:13,902 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617593503&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:53:17,340 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617597331&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:17,341 basehttp 16048 2668 "OPTIONS /api/clubs/?all=1&_ts=1758617597331 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:17,342 basehttp 16048 1592 "OPTIONS /api/matches/?_ts=1758617597331 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:17,342 basehttp 16048 15264 "OPTIONS /api/clubs/table/?_ts=1758617597331&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:17,345 basehttp 16048 17208 "OPTIONS /api/clubs/?all=1&_ts=1758617597332 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:17,346 basehttp 16048 18324 "OPTIONS /api/matches/?_ts=1758617597332 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:17,469 basehttp 16048 18324 "GET /api/players/top_scorers/ HTTP/1.1" 200 438
INFO 2025-09-23 14:53:17,471 basehttp 16048 2668 "GET /api/matches/?_ts=1758617597332 HTTP/1.1" 200 701
INFO 2025-09-23 14:53:17,472 basehttp 16048 17208 "GET /api/matches/?_ts=1758617597331 HTTP/1.1" 200 701
INFO 2025-09-23 14:53:17,479 basehttp 16048 15264 "GET /api/clubs/?all=1&_ts=1758617597331 HTTP/1.1" 200 1134
INFO 2025-09-23 14:53:17,492 basehttp 16048 6332 "GET /api/clubs/?all=1&_ts=1758617597332 HTTP/1.1" 200 1134
INFO 2025-09-23 14:53:17,652 basehttp 16048 1592 "GET /api/clubs/table/?_ts=1758617597331&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:53:33,729 basehttp 16048 1592 "OPTIONS /api/clubs/table/?_ts=1758617613719&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,731 basehttp 16048 6332 "OPTIONS /api/clubs/?all=1&_ts=1758617613720 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,733 basehttp 16048 15264 "OPTIONS /api/matches/latest/?_ts=1758617613720 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,735 basehttp 16048 1592 "OPTIONS /api/matches/upcoming/?_ts=1758617613721 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,739 basehttp 16048 6332 "OPTIONS /api/partners/?_ts=1758617613721 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,751 basehttp 16048 1592 "OPTIONS /api/matches/latest/?_ts=1758617613722 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,751 basehttp 16048 2668 "OPTIONS /api/clubs/?all=1&_ts=1758617613722 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,751 basehttp 16048 18324 "OPTIONS /api/matches/upcoming/?_ts=1758617613722 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,751 basehttp 16048 15264 "OPTIONS /api/clubs/table/?_ts=1758617613722&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,751 basehttp 16048 6332 "OPTIONS /api/partners/?_ts=1758617613722 HTTP/1.1" 200 0
INFO 2025-09-23 14:53:33,835 basehttp 16048 2668 "GET /api/matches/upcoming/?_ts=1758617613721 HTTP/1.1" 200 2
INFO 2025-09-23 14:53:33,844 basehttp 16048 15264 "GET /api/partners/?_ts=1758617613721 HTTP/1.1" 200 52
INFO 2025-09-23 14:53:34,013 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617613719&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:53:34,035 basehttp 16048 6332 "GET /api/matches/latest/?_ts=1758617613722 HTTP/1.1" 200 651
INFO 2025-09-23 14:53:34,044 basehttp 16048 18324 "GET /api/matches/latest/?_ts=1758617613720 HTTP/1.1" 200 651
INFO 2025-09-23 14:53:34,044 basehttp 16048 1592 "GET /api/clubs/?all=1&_ts=1758617613720 HTTP/1.1" 200 1134
INFO 2025-09-23 14:53:34,046 basehttp 16048 2668 "GET /api/matches/upcoming/?_ts=1758617613722 HTTP/1.1" 200 2
INFO 2025-09-23 14:53:34,069 basehttp 16048 6332 "GET /api/partners/?_ts=1758617613722 HTTP/1.1" 200 52
INFO 2025-09-23 14:53:34,122 basehttp 16048 15264 "GET /api/clubs/?all=1&_ts=1758617613722 HTTP/1.1" 200 1134
INFO 2025-09-23 14:53:34,302 basehttp 16048 17208 "GET /api/clubs/table/?_ts=1758617613722&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:54:17,792 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617657780&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:17,793 basehttp 16048 15264 "OPTIONS /api/clubs/?all=1&_ts=1758617657780 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:17,797 basehttp 16048 6332 "OPTIONS /api/matches/?_ts=1758617657780 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:17,815 basehttp 16048 2668 "OPTIONS /api/matches/?_ts=1758617657784 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:17,816 basehttp 16048 17208 "OPTIONS /api/clubs/table/?_ts=1758617657781&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:17,818 basehttp 16048 15264 "OPTIONS /api/clubs/?all=1&_ts=1758617657781 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:17,925 basehttp 16048 6332 "GET /api/clubs/?all=1&_ts=1758617657780 HTTP/1.1" 200 1134
INFO 2025-09-23 14:54:17,925 basehttp 16048 18324 "GET /api/matches/?_ts=1758617657780 HTTP/1.1" 200 701
INFO 2025-09-23 14:54:17,946 basehttp 16048 2668 "GET /api/matches/?_ts=1758617657784 HTTP/1.1" 200 701
INFO 2025-09-23 14:54:18,121 basehttp 16048 17208 "GET /api/clubs/?all=1&_ts=1758617657781 HTTP/1.1" 200 1134
INFO 2025-09-23 14:54:18,288 basehttp 16048 15264 "GET /api/clubs/table/?_ts=1758617657781&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:54:18,295 basehttp 16048 1592 "GET /api/clubs/table/?_ts=1758617657780&season=1 HTTP/1.1" 200 632
INFO 2025-09-23 14:54:19,365 basehttp 16048 1592 "OPTIONS /api/clubs/table/?_ts=1758617659360&season=1 HTTP/1.1" 200 0
INFO 2025-09-23 14:54:19,368 basehttp 16048 15264 "OPTIONS /api/clubs/?all=1&_ts=1758617659360 HTTP/1.1" 200 0
